사건번호,용도,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일
울산 5계 2000-11791,연립,경남 양산시 물금읍 범어리 549-1,"55,000,000","35,200,000",낙찰(2/3),"41,210,000",74.9%,2001.02.15
울산 5계 2000-11791,연립,경남 양산시 물금읍 범어리 549-1,"55,000,000","35,200,000",취하(2/2),0,0%,2001.02.15
울산 5계 2000-11791,연립,경남 양산시 물금읍 범어리 549-1,"55,000,000","35,200,000",취하(2/2),0,0%,2001.02.15
울산 5계 2000-11791,연립,경남 양산시 물금읍 범어리 549-1,"55,000,000","35,200,000",낙찰(2/3),"40,350,000",73.4%,2001.02.15
울산 3계 2000-11838,답,경남 양산시 하북면 답곡리342,"13,049,200",0,낙찰(6/7),"3,670,000",28.1%,2001.03.16
울산 3계 2000-11838,답,경남 양산시 하북면 답곡리 350,"7,106,000","1,490,220",낙찰(7/8),"1,930,000",27.2%,2001.04.13
울산 3계 2000-11838,답,경남 양산시 하북면 답곡리 352,"17,618,400","3,694,830",낙찰(7/8),"4,730,000",26.8%,2001.04.13
울산 3계 2000-11838,답,경남 양산시 하북면 답곡리 352-4,"2,023,200","424,800",낙찰(7/8),"553,000",27.3%,2001.04.13
울산 3계 2000-11838,답,경남 양산시 하북면 답곡리 360,"1,802,000","377,890",낙찰(7/8),"487,000",27.0%,2001.04.13
울산 3계 2000-11869,전,경남 양산시 물금읍 가촌리 692-1,"26,250,000","6,881,280",낙찰(6/7),"8,800,000",33.5%,2001.03.16
울산 7계 2000-12299,다세대,경남 양산시 물금읍 가촌리 708-6 덕성빌라 B동 201호,"58,000,000","23,756,800",낙찰(4/6),"33,330,000",57.5%,2001.04.25
울산 8계 2000-13421,상가,경남 양산시 상북면 대석리 665,"18,000,000","4,718,590",낙찰(6/7),"4,910,000",27.3%,2001.02.23
울산 4계 2000-13575,근린상가,경남 양산시 신기동 242-1,"30,000,000","12,288,000",낙찰(4/6),"15,100,000",50.3%,2001.03.30
울산 3계 2000-13667,답,경남 양산시 평산동 737-187,"7,770,000","6,216,000",낙찰(1/2),"6,220,000",80.1%,2001.01.15
울산 8계 2000-13766,답,경남 양산시 명동 736-5,"37,560,000","19,230,720",낙찰(4/5),"21,130,000",56.3%,2001.04.20
울산 3계 2000-14523,대지,경남 양산시 삼호동 426-4 (환지감평:BL-4-7),"1,774,500","297,690",낙찰(8/9),"430,000",24.2%,2001.05.11
울산 4계 2000-14721,근린상가,"경남 양산시 북부동 485-6 ,-11","644,782,860","330,128,820",낙찰(3/4),"386,200,000",59.9%,2001.03.30
울산 2계 2000-14738(1),상가,경남 양산시 덕계동 718-45 웅상프라자 2층32호,"30,000,000","5,033,160",낙찰(8/9),"5,600,000",18.7%,2001.02.09
울산 2계 2000-14738(2),상가,경남 양산시 덕계동 718-45 웅상프라자 2층48호,"30,000,000","5,033,160",낙찰(8/9),"5,700,000",19.0%,2001.02.09
울산 2계 2000-14738(3),상가,경남 양산시 덕계동 718-45 웅상프라자 2층78호,"40,000,000","6,710,880",낙찰(8/9),"7,400,000",18.5%,2001.02.09
울산 3계 2000-15502,아파트,경남 양산시 북정동 434,"40,000,000","25,600,000",낙찰(2/4),"28,700,000",71.8%,2001.03.16
울산 2계 2000-15519,아파트,경남 양산시 삼호동 651-1 대진칸트리타운 102동 1205호,"44,000,000","9,227,460",낙찰(7/9),"17,110,000",38.9%,2001.05.09
울산 2계 2000-15588,상가,경남 양산시 상북면 대석리 665,"45,000,000","11,796,480",낙찰(6/7),"13,000,000",28.9%,2001.02.09
울산 5계 2000-15601(1),근린상가,경남 양산시 덕계동 754-1 덕계종합상설시장 1층 1004호,"68,000,000","17,825,792",낙찰(4/5),"18,020,000",26.5%,2001.04.18
울산 5계 2000-15601(2),근린상가,경남 양산시 덕계동 754-1 덕계종합상설시장 3층 3007호,"210,000,000","44,040,192",낙찰(4/5),"44,400,000",21.1%,2001.05.16
울산 5계 2000-15601(3),근린상가,경남 양산시 덕계동 754-1 덕계종합상설시장 3층 3008호,"230,000,000","60,293,120",낙찰(4/5),"60,550,000",26.3%,2001.05.16
울산 5계 2000-15601(4),근린상가,경남 양산시 덕계동 754-1 덕계종합상설시장 3층 3005호,"778,000,000","163,158,425",낙찰(6/7),"200,200,000",25.7%,2001.06.21
울산 6계 2000-15748,전,경남 양산시 중부동 150-2,"141,240,000","57,851,904",낙찰(3/4),"63,020,000",44.6%,2001.01.03
울산 8계 2000-15786(1),임야,경남 양산시 원동면 화제리 산68-4,"24,000,000","19,200,000",낙찰(1/2),"19,500,000",81.3%,2001.05.18
울산 1계 2000-16284,답,경남 양산시 하북면 순지리 166-14,"210,528,000","107,790,330",낙찰(3/4),"114,550,000",54.4%,2001.01.05
울산 2계 2000-16420,답,경남 양산시 명동 699-1,"13,776,000","5,642,650",취하(4/4),0,0%,2001.01.11
울산 2계 2000-16420,답,경남 양산시 명동 697-2,"21,861,000","8,954,260",취하(4/4),0,0%,2001.01.11
울산 2계 2000-16420,대지,경남 양산시 명동 704-3,"48,465,000","19,851,260",취하(4/4),0,0%,2001.01.11
울산 6계 2000-16789,상가,경남 양산시 평산동 46-1 새진흥 305동208호,"18,000,000","7,372,800",낙찰(4/5),"7,500,000",41.7%,2001.01.03
울산 6계 2000-16789,상가,경남 양산시 평산동 46-1 새진흥 305동209호,"18,000,000","7,372,800",낙찰(4/5),"7,500,000",41.7%,2001.01.03
울산 9계 2000-16888,중기,경남 양산시 동면 1084-6,"300,000,000","153,600,000",취하(3/4),0,0%,2001.03.20
울산 5계 2000-16956,근린상가,경남 양산시 평산동 568-23,"915,091,360","468,526,776",낙찰(6/7),"512,000,000",56.0%,2001.04.18
울산 6계 2000-17119,대지,경남 양산시 다방동 515-2,"184,240,000","75,464,704",낙찰(4/5),"81,300,000",44.1%,2001.01.03
울산 6계 2000-17119,전,경남 양산시 다방동 515-5,"102,060,000","41,803,776",낙찰(4/5),"44,900,000",44.0%,2001.01.03
울산 6계 2000-17119,대지,경남 양산시 다방동 525-5,"71,808,000","29,412,557",낙찰(4/5),"30,000,000",41.8%,2001.01.03
울산 6계 2000-17119,대지,경남 양산시 다방동 525-10,"6,300,000","2,580,480",낙찰(4/5),"2,700,000",42.9%,2001.01.03
울산 3계 2000-17331(1),아파트상가,경남 양산시 평산동 568 봉우아파트 상가동 4층 제3호,"59,000,000","24,166,400",취하(4/4),0,0%,2001.05.11
울산 3계 2000-17331(2),근린상가,경남 양산시 평산동 568 봉우아파트 상가동 4층 제4호,"47,000,000","19,251,200",취하(4/4),0,0%,2001.05.11
울산 6계 2000-17508,근린주택,경남 양산시 상북면 석계리 32-65,"315,080,200","129,056,850",낙찰(4/5),"130,800,000",41.5%,2001.01.03
울산 4계 2000-17515,전,경남 양산시 상북면 석계리 62-3,"71,282,000","29,197,000",낙찰(4/6),"29,310,000",41.1%,2001.01.26
울산 5계 2000-17867,하천,경남 양산시 덕계동 811-12,"1,965,286,000","515,187,933",낙찰(6/7),"630,000,000",32.1%,2001.03.15
울산 7계 2000-17966,상가,경남 양산시 덕계동 718-45 외1필지 웅상프라자 2층 33호,"31,000,000","5,200,920",낙찰(8/9),"6,650,000",21.5%,2001.05.30
울산 4계 2000-18075,근린주택,경남 양산시 상북면 대석리 872-94,"69,675,000","22,831,000",낙찰(5/6),"24,050,000",34.5%,2001.01.26
울산 3계 2000-18495,공장,경남 양산시 상북면 상삼리748,"960,636,400",0,낙찰(5/6),"415,000,000",43.2%,2001.03.16
울산 3계 2000-18495,공장,경남 양산시 상북면 상삼리 749-7,"1,717,200","562,680",낙찰(5/6),"6,100,000",355.2%,2001.03.16
울산 3계 2000-18495,공장,경남 양산시 상북면 749-12,"12,035,000","3,943,620",낙찰(5/7),"4,410,000",36.6%,2001.06.05
울산 5계 2000-18556,단독주택,경남 양산시 삼호동 569-1,"58,870,000","30,141,400",취소(4/4),0,0%,2001.04.02
울산 8계 2000-18624,대지,경남 양산시 덕계동 758-36,"231,840,000","75,969,320",낙찰(5/6),"101,300,000",43.7%,2001.02.23
울산 3계 2000-18891,전,경남 양산시 동면 여락리 284,"4,995,000","2,557,440",낙찰(3/4),"2,810,000",56.3%,2001.04.13
울산 3계 2000-18891,전,경남 양산시 동면 여락리 284-2,"13,041,000","6,676,990",낙찰(3/4),"7,110,000",54.5%,2001.04.13
울산 3계 2000-19078,아파트,경남 양산시 평산동 51-5,"32,000,000","20,480,000",취소(2/2),0,0%,2001.01.02
울산 3계 2000-19276,연립,경남 양산시 물금읍 범어리 549-1,"74,000,000","37,888,000",낙찰(3/4),"47,200,000",63.8%,2001.03.16
울산 4계 2000-19436,공장,경남 양산시 유산동 462,"642,855,485","642,855,485",낙찰(1/4),"643,000,000",100.0%,2001.05.25
울산 8계 2000-19894(1),목장용지,경남 양산시 주남동 산85,"118,272,000","38,755,360",낙찰(5/6),"38,800,000",32.8%,2001.06.22
울산 8계 2000-19894(2),목장용지,경남 양산시 주남동 산85-1,"109,824,000","35,987,120",낙찰(5/6),"36,000,000",32.8%,2001.06.22
울산 8계 2000-19894(3),목장용지,경남 양산시 주남동 산85-2,"25,707,000","8,423,660",낙찰(5/6),"8,500,000",33.1%,2001.06.22
울산 5계 2000-20016,대지,경남 양산시 상북면 외석리171-1,"78,660,000","25,775,309",낙찰(5/6),"28,700,000",36.5%,2001.03.15
울산 8계 2000-20566,연립,경남 양산시 물금읍 가촌리 714-12,"40,000,000","20,480,000",낙찰(3/4),"25,600,000",64.0%,2001.03.23
울산 5계 2000-20788,연립,경남 양산시 하북면 지산리7-10,"45,000,000","18,432,000",낙찰(4/5),"21,550,000",47.9%,2001.01.18
울산 5계 2000-20863,공장,경남 양산시 주남동 1055-5,"445,942,320","228,322,472",낙찰(3/5),"243,100,000",54.5%,2001.03.15
울산 8계 2000-21071,근린주택,경남 양산시 삼호동 591,"290,709,880","119,074,760",낙찰(4/5),"132,300,000",45.5%,2001.02.23
울산 4계 2000-21101,전,경남 양산시 물금읍 가촌리 760,"11,200,000","3,670,000",낙찰(5/7),"4,080,000",36.4%,2001.06.29
울산 5계 2000-21217,근린상가,경남 양산시 평산동 398 새진흥6차 상가동101호,"60,000,000","12,582,912",낙찰(7/8),"14,000,000",23.3%,2001.04.18
울산 5계 2000-21217,근린상가,경남 양산시 평산동 398 새진흥6차 상가동102호,"60,000,000","12,582,912",낙찰(6/7),"14,000,000",23.3%,2001.04.18
울산 7계 2000-21231,아파트상가,경남 양산시 평산동 51-5,"72,000,000","36,864,000",낙찰(3/4),"40,380,000",56.1%,2001.01.31
울산 7계 2000-21231,아파트상가,경남 양산시 평산동 51-5,"62,000,000","25,395,200",낙찰(4/5),"26,500,000",42.7%,2001.02.28
울산 4계 2000-21316,묘지,경남 양산시 평산동 737-16,"8,280,000","1,389,120",낙찰(8/9),"1,620,000",19.6%,2001.04.27
울산 4계 2000-21545,근린주택,경남 양산시 상북면 석계리239-7외1,"110,000,000","36,044,800",낙찰(5/6),"36,600,000",33.3%,2001.01.26
울산 3계 2000-21620,근린상가,경남 양산시 소주동 47-1,"369,886,500","189,381,880",낙찰(3/4),"260,000,000",70.3%,2001.02.16
울산 7계 2000-21736,다세대,경남 양산시 물금읍 가촌리 708-8,"50,000,000","25,600,000",낙찰(3/4),"32,000,000",64.0%,2001.01.31
울산 7계 2000-21859(1),상가,경남 양산시 물금읍 범어리 502-1 양산범어대동타운 상가동 3층 301호,"1,455,000,000","381,419,520",낙찰(6/7),"486,000,000",33.4%,2001.04.25
울산 4계 2000-22012(2),답,경남 양산시 상북면 좌삼리 42,"33,704,000","26,963,200",낙찰(1/2),"35,000,000",103.8%,2001.03.30
울산 8계 2000-22067,아파트,경남 양산시 물금읍 범어리 549,"74,000,000","47,360,000",낙찰(2/3),"52,880,000",71.5%,2001.02.23
울산 2계 2000-22081,상가,"경남 양산시 소주동 147-1 ,-26","42,000,000","21,504,000",낙찰(3/4),"25,100,000",59.8%,2001.03.13
울산 2계 2000-22081,상가,"경남 양산시 소주동 147-1 ,-26","259,000,000","207,200,000",미진(3/3),0,0%,2001.03.13
울산 3계 2000-22173,연립,경남 양산시 물금읍 범어리 549,"58,000,000","37,120,000",낙찰(2/3),"42,300,000",72.9%,2001.01.15
울산 4계 2000-22197,다세대,경남 양산시 물금읍 가촌리 713-4 현덕빌라 2차 101호,"57,000,000","29,184,000",낙찰(3/4),"34,510,000",60.5%,2001.04.27
울산 1계 2000-22241(1),답,경남 양산시 원동면 화제리 1214,"2,980,000","1,220,600",낙찰(4/6),"1,400,000",47.0%,2001.06.01
울산 1계 2000-22241,답,경남 양산시 원동면 화제리 1214-1,"53,520,000","27,402,240",낙찰(3/4),"30,000,000",56.1%,2001.02.08
울산 3계 2000-22920,아파트,경남 양산시 소주동 44,"48,000,000","30,720,000",낙찰(2/3),"34,110,000",71.1%,2001.01.15
울산 3계 2000-23060,연립,경남 양산시 상북면 소토리555,"35,000,000","22,400,000",낙찰(2/3),"28,200,000",80.6%,2001.01.15
울산 1계 2000-23176,연립,경남 양산시 신기동 508-3,"30,000,000","19,200,000",낙찰(2/3),"19,700,000",65.7%,2001.01.05
울산 4계 2000-23596,단독주택,경남 양산시 어곡동 72-20,"60,588,900","24,817,120",낙찰(4/6),"27,120,000",44.8%,2001.02.20
울산 7계 2000-23961,연립,경남 양산시 평산동 568,"49,000,000","25,088,000",낙찰(3/4),"31,770,000",64.8%,2001.01.31
울산 4계 2000-24353,대지,경남 양산시 북부동 702-9,"372,995,000","189,927,424",낙찰(7/8),"191,200,000",51.3%,2001.03.30
울산 7계 2000-24704,단독주택,경남 양산시 용당동 508,"90,221,900","57,742,010",낙찰(2/3),"60,000,000",66.5%,2001.01.31
울산 6계 2000-24841,연립,경남 양산시 어곡동 645-18,"30,000,000","12,288,000",낙찰(4/6),"14,500,000",48.3%,2001.03.07
울산 8계 2000-24889,답,경남 양산시 신기동 337,"33,572,000","21,486,080",낙찰(2/3),"21,500,000",64.0%,2001.01.19
울산 8계 2000-24889,답,경남 양산시 신기동 401-3,"5,292,000","2,709,500",변경(4/4),0,0%,2001.03.23
울산 1계 2000-24896,연립,경남 양산시 중부동 431-2,"40,000,000","25,600,000",낙찰(2/3),"29,330,000",73.3%,2001.01.05
울산 2계 2000-24902,단독주택,경남 양산시 신기동 401-1,"573,908,200","235,072,790",낙찰(4/5),"271,500,000",47.3%,2001.05.09
울산 8계 2000-24995,아파트상가,경남 양산시 평산동 564 태원아파트상가 113동 지하1층 8호,"58,000,000","9,730,780",낙찰(8/9),"10,000,000",17.2%,2001.06.22
울산 3계 2000-25028,단독주택,경남 양산시 신기동 363-1,"56,717,700","23,231,560",낙찰(4/5),"28,770,000",50.7%,2001.03.16
울산 4계 2000-25035,근린상가,경남 양산시 물금읍 물금리 392-30,"291,959,000","149,483,000",낙찰(3/4),"181,550,000",62.2%,2001.03.30
울산 1계 2000-25097,답,"경남 양산시 평산동 223 ,-12","220,860,000","141,350,400",낙찰(2/3),"150,000,000",67.9%,2001.01.05
울산 2계 2000-25103,전,경남 양산시 소주동 385-5,"67,104,000","42,946,560",취하(2/2),0,0%,2001.01.11
울산 3계 2000-25226,단독주택,경남 양산시 명동 709-5,"60,828,380","31,144,120",낙찰(3/4),"33,120,000",54.4%,2001.02.16
울산 8계 2000-25301,연립,경남 양산시 물금읍 가촌리 553-5,"100,000,000","51,200,000",낙찰(3/4),"53,700,000",53.7%,2001.01.19
울산 1계 2000-25318,전,경남 양산시 남부동 67,"23,056,000","11,804,670",낙찰(3/4),"13,500,000",58.6%,2001.06.01
울산 3계 2000-25325,아파트상가,경남 양산시 평산동 564 태원아파트 상가 113동 지하1층 2호,"22,000,000","5,767,160",취하(6/6),0,0%,2001.05.11
울산 1계 2000-25370,근린상가,경남 양산시 평산동 568-43 평산종합시장상가 비이동 205호,"18,000,000","4,718,590",낙찰(6/7),"4,900,000",27.2%,2001.05.04
울산 2계 2000-25387,아파트,경남 양산시 삼호동 718-1,"38,000,000","19,456,000",낙찰(3/4),"23,119,000",60.8%,2001.01.11
울산 2계 2000-25691(1),임야,경남 양산시 교동 산8-3,"59,310,000","12,438,200",낙찰(7/8),"13,610,000",22.9%,2001.05.09
울산 2계 2000-25691(2),임야,경남 양산시 교동 산15-5,"13,280,000","2,785,000",낙찰(7/8),"3,620,000",27.3%,2001.05.09
울산 3계 2000-25738,아파트,경남 양산시 물금읍 범어리 549-1,"63,000,000","40,320,000",낙찰(2/3),"45,000,000",71.4%,2001.01.15
울산 1계 2000-25790,연립,경남 양산시 북부동 134-3,"30,000,000","12,288,000",낙찰(4/5),"16,520,000",55.1%,2001.03.08
울산 7계 2000-25943,근린주택,"경남 양산시 삼호동 988-4 ,-12","44,199,800","11,586,700",낙찰(6/7),"14,300,000",32.4%,2001.04.25
울산 1계 2000-25981,연립,경남 양산시 신기동 508-3,"30,000,000","19,200,000",낙찰(2/3),"20,500,000",68.3%,2001.01.05
울산 1계 2000-26014,연립,경남 양산시 소주동 960-10 양산서창대동 102동 1606호,"44,000,000","28,160,000",낙찰(2/3),"32,320,000",73.5%,2001.01.05
울산 3계 2000-26069,연립,경남 양산시 평산동 564,"42,000,000","26,880,000",낙찰(2/3),"31,370,000",74.7%,2001.01.15
울산 4계 2000-26168,상가,경남 양산시 덕계동 754-1,"32,000,000","8,388,600",낙찰(6/7),"8,520,000",26.6%,2001.02.23
울산 5계 2000-26175,답,경남 양산시 평산동 737-164,"14,625,000","11,700,000",낙찰(1/4),"12,800,000",87.5%,2001.03.15
울산 5계 2000-26175,답,경남 양산시 덕계동 754-1,"48,000,000","24,576,000",낙찰(3/4),"25,000,000",52.1%,2001.03.15
울산 8계 2000-26267,근린상가,경남 양산시 남부동 312-4,"4,000,000","2,560,000",낙찰(2/3),"2,560,000",64.0%,2001.01.19
울산 8계 2000-26267,근린상가,경남 양산시 중부동 601-8,"142,334,820","72,875,420",낙찰(3/4),"73,600,000",51.7%,2001.02.23
울산 1계 2000-26717,전,경남 양산시 하북면 순지리 750-1,"11,837,000","7,575,680",낙찰(2/3),"8,000,000",67.6%,2001.01.05
울산 7계 2000-26755,아파트,경남 양산시 상북면 대석리 665,"50,000,000","25,600,000",낙찰(3/4),"28,850,000",57.7%,2001.02.28
울산 3계 2000-26823,연립,경남 양산시 물금읍 범어리 549,"72,000,000","46,080,000",낙찰(2/3),"47,580,000",66.1%,2001.01.15
울산 3계 2000-26823,연립,경남 양산시 물금읍 범어리 549,"72,000,000","46,080,000",낙찰(2/3),"47,890,000",66.5%,2001.01.15
울산 1계 2000-27086(2),임야,경남 양산시 용당동 42-7,"127,155,000","52,082,680",낙찰(4/5),"53,111,000",41.8%,2001.06.01
울산 1계 2000-27086(3),임야,경남 양산시 용당동 42-10,"2,289,900","937,930",낙찰(4/5),"941,000",41.1%,2001.06.01
울산 2계 2000-27260,단독주택,경남 양산시 중부동 226,"105,671,850","34,626,560",낙찰(5/7),"35,630,000",33.7%,2001.06.08
울산 9계 2000-27307,차량,경남 양산시 상북면 소석리25,"5,500,000","3,520,000",낙찰(2/3),"3,820,000",69.5%,2001.01.22
울산 9계 2000-27307,차량,경남 양산시 상북면 소석리25,"5,000,000","3,200,000",낙찰(1/2),"3,620,000",72.4%,2001.01.22
울산 2계 2000-27390,임야,경남 양산시 어곡동 산24,"59,505,000","19,498,590",낙찰(5/7),"20,660,000",34.7%,2001.05.09
울산 3계 2000-27437,전,경남 양산시 하북면 삼수리 56,"292,000","186,880",낙찰(2/3),"230,000",78.8%,2001.02.16
울산 3계 2000-27437,전,경남 양산시 하북면 삼수리 57,"912,000","583,680",낙찰(2/3),"770,000",84.4%,2001.02.16
울산 5계 2000-27468,아파트,경남 양산시 물금읍 범어리 409,"32,000,000","20,480,000",취하(2/2),0,0%,2001.01.18
울산 7계 2000-27512,근린주택,경남 양산시 동면 금산리 801-11,"32,099,500","13,147,950",낙찰(4/5),"13,277,000",41.4%,2001.03.28
울산 5계 2000-27604,임야,경남 양산시 주진동 산63-1,"208,461,000","85,385,625",낙찰(4/5),"88,100,000",42.3%,2001.05.16
울산 5계 2000-27826,단독주택,경남 양산시 물금읍 범어리 673-3,"190,471,680","97,521,500",낙찰(3/4),"100,222,000",52.6%,2001.02.15
울산 3계 2000-28089,연립,경남 양산시 평산동 46-1,"46,000,000","29,440,000",낙찰(2/3),"32,350,000",70.3%,2001.02.16
울산 5계 2000-28126,임야,경남 양산시 덕계동 산10,"22,116,000","14,154,240",낙찰(2/3),"14,310,000",64.7%,2001.01.18
